store_id,retailer,country,state,location_setting,place_id,mapping_confidence,operational_status,usable_for_network,current_source,eligible_for_analytics,eligible_for_place_analytics,source_id,issues
opsm-1302,OPSM,Australia,VIC,High Street,corridor-au-vic-traralgon-franklin-street,Medium,Usable,true,true,true,true,opsm-au,
oscar-wylee-103,Oscar Wylee,Australia,VIC,High Street,corridor-au-vic-traralgon-franklin-street,Medium,Usable,true,true,true,true,oscar-wylee-au,
specsavers-3503,Specsavers,Australia,VIC,High Street,corridor-au-vic-traralgon-seymour-street,Medium,Usable,true,true,true,true,specsavers-au,
opsm-1040,OPSM,Australia,VIC,High Street,corridor-au-vic-wangaratta-murphy-street,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3596,Specsavers,Australia,VIC,High Street,corridor-au-vic-wangaratta-reid-street,Medium,Usable,true,true,true,true,specsavers-au,
opsm-1467,OPSM,Australia,VIC,Shopping Centre,place-au-vic-westfield-knox,Medium,Usable,true,true,true,true,opsm-au,
oscar-wylee-30,Oscar Wylee,Australia,VIC,Shopping Centre,place-au-vic-westfield-knox,High,Usable,true,true,true,true,oscar-wylee-au,
specsavers-3263,Specsavers,Australia,VIC,Shopping Centre,place-au-vic-westfield-knox,High,Usable,true,true,true,true,specsavers-au,
specsavers-3467,Specsavers,Australia,VIC,High Street,corridor-au-vic-warragul-smith-street,Medium,Usable,true,true,true,true,specsavers-au,
opsm-1136,OPSM,Australia,VIC,High Street,corridor-au-vic-warrnambool-liebig-street,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3297,Specsavers,Australia,VIC,High Street,corridor-au-vic-warrnambool-liebig-street,Medium,Usable,true,true,true,true,specsavers-au,
opsm-7064,OPSM,Australia,VIC,High Street,corridor-au-vic-waurn-ponds-pioneer-road,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3288,Specsavers,Australia,VIC,Shopping Centre,place-au-vic-waurn-ponds-shopping-centre,High,Usable,true,true,true,true,specsavers-au,
opsm-7014,OPSM,Australia,VIC,High Street,corridor-au-vic-wendouree-gillies-street,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3582,Specsavers,Australia,VIC,Shopping Centre,place-au-vic-wendouree-stockland,High,Usable,true,true,true,true,specsavers-au,
opsm-1655,OPSM,Australia,VIC,Shopping Centre,place-au-vic-werribee-plaza,High,Usable,true,true,true,true,opsm-au,
oscar-wylee-22,Oscar Wylee,Australia,VIC,Shopping Centre,place-au-vic-werribee-plaza,High,Usable,true,true,true,true,oscar-wylee-au,
specsavers-3267,Specsavers,Australia,VIC,Shopping Centre,place-au-vic-werribee-plaza,High,Usable,true,true,true,true,specsavers-au,
specsavers-3281,Specsavers,Australia,VIC,High Street,corridor-au-vic-wheelers-hill-brandon-park-drive,Medium,Usable,true,true,true,true,specsavers-au,
opsm-1170,OPSM,Australia,VIC,High Street,corridor-au-vic-whittlesea-church-street,Medium,Usable,true,true,true,true,opsm-au,
bailey-nelson-williamstown,Bailey Nelson,Australia,VIC,High Street,corridor-au-vic-williamstown-ferguson-street,Medium,Usable,true,true,true,true,bailey-nelson-au,
opsm-2267,OPSM,Australia,VIC,High Street,corridor-au-vic-wodonga-high-street,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3422,Specsavers,Australia,VIC,Shopping Centre,place-au-vic-wodonga-plaza,High,Usable,true,true,true,true,specsavers-au,
specsavers-3609,Specsavers,Australia,VIC,High Street,corridor-au-vic-wonthaggi-graham-street,Medium,Usable,true,true,true,true,specsavers-au,
independent-other-optical-osm-au-node-11840846378,Independent / Other optical,Australia,WA,High Street,corridor-au-wa-wa-king-street,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-node-12522399957,Independent / Other optical,Australia,WA,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-11391637426,Independent / Other optical,Australia,WA,Shopping Centre,place-au-wa-eye-junction,High,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-node-11932057273,Independent / Other optical,Australia,WA,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-4569988319,Independent / Other optical,Australia,WA,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-11397913897,Independent / Other optical,Australia,WA,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-6976079758,Independent / Other optical,Australia,WA,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-12841444736,Independent / Other optical,Australia,WA,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-10107385752,Independent / Other optical,Australia,WA,High Street,corridor-au-wa-wa-south-terrace,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-node-9722108317,Independent / Other optical,Australia,WA,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-12818357495,Independent / Other optical,Australia,WA,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-9778461017,Independent / Other optical,Australia,WA,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-9928510956,Independent / Other optical,Australia,WA,High Street,corridor-au-wa-wa-rokeby-road,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-node-4197216402,Independent / Other optical,Australia,WA,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-11397913900,Independent / Other optical,Australia,WA,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-6934750148,Independent / Other optical,Australia,WA,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
opsm-1195,OPSM,Australia,WA,High Street,corridor-au-wa-albany-york-street,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3577,Specsavers,Australia,WA,High Street,corridor-au-wa-albany-york-street,Medium,Usable,true,true,true,true,specsavers-au,
independent-other-optical-osm-au-node-7069706341,Independent / Other optical,Australia,WA,High Street,corridor-au-wa-applecross-ardross-street,Medium,Usable,true,true,true,true,osm-opticians,
independent-other-optical-osm-au-node-2393656997,Independent / Other optical,Australia,WA,High Street,corridor-au-wa-ardross-simpson-street,Medium,Usable,true,true,true,true,osm-opticians,
opsm-1306,OPSM,Australia,WA,High Street,corridor-au-wa-armadale-jull-street,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3236,Specsavers,Australia,WA,Shopping Centre,place-au-wa-armadale-central,Medium,Usable,true,true,true,true,specsavers-au,
opsm-1515,OPSM,Australia,WA,High Street,corridor-au-wa-baldivis-settlers-avenue,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3555,Specsavers,Australia,WA,Shopping Centre,place-au-wa-stockland-baldivis,High,Usable,true,true,true,true,specsavers-au,
bailey-nelson-booragoon,Bailey Nelson,Australia,WA,Shopping Centre,place-au-wa-westfield-booragoon,High,Usable,true,true,true,true,bailey-nelson-au,
opsm-1442,OPSM,Australia,WA,Shopping Centre,place-au-wa-westfield-booragoon,High,Usable,true,true,true,true,opsm-au,
oscar-wylee-71,Oscar Wylee,Australia,WA,Shopping Centre,place-au-wa-westfield-booragoon,High,Usable,true,true,true,true,oscar-wylee-au,
specsavers-3429,Specsavers,Australia,WA,Shopping Centre,place-au-wa-westfield-booragoon,High,Usable,true,true,true,true,specsavers-au,
opsm-1027,OPSM,Australia,WA,High Street,corridor-au-wa-broome-frederick-street,Medium,Usable,true,true,true,true,opsm-au,
opsm-1516,OPSM,Australia,WA,High Street,corridor-au-wa-bull-creek-benningfield-road,Medium,Usable,true,true,true,true,opsm-au,
opsm-1382,OPSM,Australia,WA,Shopping Centre,place-au-wa-bunbury-centrepoint,High,Usable,true,true,true,true,opsm-au,
opsm-1283,OPSM,Australia,WA,Shopping Centre,place-au-wa-bunbury-forum,High,Usable,true,true,true,true,opsm-au,
specsavers-3441,Specsavers,Australia,WA,Shopping Centre,place-au-wa-bunbury-centrepoint,High,Usable,true,true,true,true,specsavers-au,
opsm-1197,OPSM,Australia,WA,High Street,corridor-au-wa-busselton-prince-street,Medium,Usable,true,true,true,true,opsm-au,
opsm-4610,OPSM,Australia,WA,High Street,corridor-au-wa-busselton-prince-street,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3226,Specsavers,Australia,WA,High Street,corridor-au-wa-busselton-prince-street,Medium,Usable,true,true,true,true,specsavers-au,
specsavers-3665,Specsavers,Australia,WA,High Street,corridor-au-wa-butler-butler-boulevard,Medium,Usable,true,true,true,true,specsavers-au,
opsm-1395,OPSM,Australia,WA,Shopping Centre,place-au-wa-livingston-marketplace,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3366,Specsavers,Australia,WA,Shopping Centre,place-au-wa-livingston-marketplace,High,Usable,true,true,true,true,specsavers-au,
bailey-nelson-carousel,Bailey Nelson,Australia,WA,Shopping Centre,place-au-wa-westfield-carousel,High,Usable,true,true,true,true,bailey-nelson-au,
opsm-1366,OPSM,Australia,WA,Shopping Centre,place-au-wa-westfield-carousel,High,Usable,true,true,true,true,opsm-au,
oscar-wylee-61,Oscar Wylee,Australia,WA,Shopping Centre,place-au-wa-westfield-carousel,High,Usable,true,true,true,true,oscar-wylee-au,
specsavers-3349,Specsavers,Australia,WA,Shopping Centre,place-au-wa-westfield-carousel,High,Usable,true,true,true,true,specsavers-au,
bailey-nelson-claremont,Bailey Nelson,Australia,WA,High Street,corridor-au-wa-claremont-bayview-terrace,Medium,Usable,true,true,true,true,bailey-nelson-au,
opsm-1418,OPSM,Australia,WA,High Street,corridor-au-wa-claremont-bayview-terrace,Medium,Usable,true,true,true,true,opsm-au,
oscar-wylee-118,Oscar Wylee,Australia,WA,High Street,corridor-au-wa-claremont-bay-view-terrace,Medium,Usable,true,true,true,true,oscar-wylee-au,
opsm-1059,OPSM,Australia,WA,Shopping Centre,place-au-wa-clarkson-ocean-keys-shopping-centre,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3287,Specsavers,Australia,WA,Shopping Centre,place-au-wa-clarkson-ocean-keys-shopping-centre,High,Usable,true,true,true,true,specsavers-au,
opsm-7047,OPSM,Australia,WA,Shopping Centre,place-au-wa-belmont-forum,High,Usable,true,true,true,true,opsm-au,
specsavers-3249,Specsavers,Australia,WA,Shopping Centre,place-au-wa-belmont-forum,High,Usable,true,true,true,true,specsavers-au,
opsm-1561,OPSM,Australia,WA,High Street,corridor-au-wa-collie-forrest-street,Medium,Usable,true,true,true,true,opsm-au,
opsm-2985,OPSM,Australia,WA,High Street,corridor-au-wa-cottesloe-napoleon-street,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3688,Specsavers,Australia,WA,High Street,corridor-au-wa-currambine-marmion-avenue,Medium,Usable,true,true,true,true,specsavers-au,
opsm-1571,OPSM,Australia,WA,High Street,corridor-au-wa-dianella-cnr-alexander-drive,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3452,Specsavers,Australia,WA,Shopping Centre,place-au-wa-eaton-fair-shopping-centre,High,Usable,true,true,true,true,specsavers-au,
oscar-wylee-149,Oscar Wylee,Australia,WA,Shopping Centre,place-au-wa-westfield-innaloo,High,Usable,true,true,true,true,oscar-wylee-au,
opsm-1557,OPSM,Australia,WA,High Street,corridor-au-wa-ellenbrook-cnr-main-street,Medium,Usable,true,true,true,true,opsm-au,
oscar-wylee-148,Oscar Wylee,Australia,WA,Shopping Centre,place-au-wa-ellenbrook-central,High,Usable,true,true,true,true,oscar-wylee-au,
specsavers-3486,Specsavers,Australia,WA,High Street,corridor-au-wa-ellenbrook-cnr-the-promenade-pinaster-parade,Medium,Usable,true,true,true,true,specsavers-au,
opsm-1567,OPSM,Australia,WA,High Street,corridor-au-wa-esperance-forrest-road,Medium,Usable,true,true,true,true,opsm-au,
opsm-1112,OPSM,Australia,WA,Shopping Centre,place-au-wa-floreat-forum,High,Usable,true,true,true,true,opsm-au,
bailey-nelson-fremantle,Bailey Nelson,Australia,WA,High Street,corridor-au-wa-fremantle-market-street,Medium,Usable,true,true,true,true,bailey-nelson-au,
opsm-1083,OPSM,Australia,WA,High Street,corridor-au-wa-fremantle-market-street,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3424,Specsavers,Australia,WA,Shopping Centre,place-au-wa-manning-arcade,High,Usable,true,true,true,true,specsavers-au,
opsm-1354,OPSM,Australia,WA,High Street,corridor-au-wa-geraldton-chapman-road,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3535,Specsavers,Australia,WA,Shopping Centre,place-au-wa-stirlings-central,High,Usable,true,true,true,true,specsavers-au,
specsavers-3579,Specsavers,Australia,WA,Shopping Centre,place-au-wa-halls-head-central,High,Usable,true,true,true,true,specsavers-au,
specsavers-3649,Specsavers,Australia,WA,Shopping Centre,place-au-wa-harrisdale-stockland-shopping-centre,High,Usable,true,true,true,true,specsavers-au,
opsm-1447,OPSM,Australia,WA,Shopping Centre,place-au-wa-westfield-whitford-city,Medium,Usable,true,true,true,true,opsm-au,
oscar-wylee-111,Oscar Wylee,Australia,WA,Shopping Centre,place-au-wa-westfield-whitford-city,High,Usable,true,true,true,true,oscar-wylee-au,
specsavers-3364,Specsavers,Australia,WA,Shopping Centre,place-au-wa-westfield-whitford-city,High,Usable,true,true,true,true,specsavers-au,
opsm-1361,OPSM,Australia,WA,Shopping Centre,place-au-wa-westfield-innaloo,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3473,Specsavers,Australia,WA,Shopping Centre,place-au-wa-westfield-innaloo,High,Usable,true,true,true,true,specsavers-au,
bailey-nelson-joondalup,Bailey Nelson,Australia,WA,High Street,corridor-au-wa-joondalup-joondalup-drive,Medium,Usable,true,true,true,true,bailey-nelson-au,
opsm-1404,OPSM,Australia,WA,High Street,corridor-au-wa-joondalup-joondalup-drive,Medium,Usable,true,true,true,true,opsm-au,
oscar-wylee-60,Oscar Wylee,Australia,WA,Shopping Centre,place-au-wa-joondalup-lakeside-s-city,High,Usable,true,true,true,true,oscar-wylee-au,
specsavers-3247,Specsavers,Australia,WA,Shopping Centre,place-au-wa-joondalup-lakeside-s-city,High,Usable,true,true,true,true,specsavers-au,
opsm-7011,OPSM,Australia,WA,High Street,corridor-au-wa-kalamunda-railway-road,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3237,Specsavers,Australia,WA,High Street,corridor-au-wa-kalamunda-railway-road,Medium,Usable,true,true,true,true,specsavers-au,
opsm-1007,OPSM,Australia,WA,High Street,corridor-au-wa-kalgoorlie-hannan-street,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3493,Specsavers,Australia,WA,Shopping Centre,place-au-wa-kalgoorlie-woolworths-centre,High,Usable,true,true,true,true,specsavers-au,
specsavers-3231,Specsavers,Australia,WA,Shopping Centre,place-au-wa-waterford-village-green,High,Usable,true,true,true,true,specsavers-au,
opsm-1233,OPSM,Australia,WA,Shopping Centre,place-au-wa-karratha-city-plaza,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3686,Specsavers,Australia,WA,Shopping Centre,place-au-wa-karratha-city-plaza,High,Usable,true,true,true,true,specsavers-au,
independent-other-optical-osm-au-node-11396192032,Independent / Other optical,Australia,WA,Shopping Centre,place-au-wa-karrinyup-shopping-centre,Medium,Usable,true,true,true,true,osm-opticians,
opsm-1370,OPSM,Australia,WA,Shopping Centre,place-au-wa-karrinyup-shopping-centre,Medium,Usable,true,true,true,true,opsm-au,
oscar-wylee-134,Oscar Wylee,Australia,WA,Shopping Centre,place-au-wa-karrinyup-shopping-centre,High,Usable,true,true,true,true,oscar-wylee-au,
specsavers-3436,Specsavers,Australia,WA,Shopping Centre,place-au-wa-karrinyup-shopping-centre,High,Usable,true,true,true,true,specsavers-au,
opsm-4636,OPSM,Australia,WA,Shopping Centre,place-au-wa-kwinana-marketplace,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3615,Specsavers,Australia,WA,Shopping Centre,place-au-wa-kwinana-marketplace,High,Usable,true,true,true,true,specsavers-au,
specsavers-3676,Specsavers,Australia,WA,Shopping Centre,place-au-wa-lakelands-shopping-centre,High,Usable,true,true,true,true,specsavers-au,
opsm-1427,OPSM,Australia,WA,Shopping Centre,place-au-wa-maddington-centro-shopping-centre,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3433,Specsavers,Australia,WA,Shopping Centre,place-au-wa-maddington-centro-shopping-centre,High,Usable,true,true,true,true,specsavers-au,
specsavers-3451,Specsavers,Australia,WA,Shopping Centre,place-au-wa-madeley-kingsway-city-shopping-centre,High,Usable,true,true,true,true,specsavers-au,
